[2024-03-27T04:12:17.769+0000][0.005s][1][125][debug] Minimum heap 8254390272  Initial heap 8254390272  Maximum heap 8254390272
[2024-03-27T04:12:17.769+0000][0.005s][1][125][info ] Using G1
[2024-03-27T04:12:17.769+0000][0.005s][1][125][trace] Trying to allocate at address 0x0000000614000000 heap of size 0x1ec000000
[2024-03-27T04:12:17.769+0000][0.005s][1][125][debug] Heap address: 0x0000000614000000, size: 7872 MB, Compressed Oops mode: Zero based, Oop shift amount: 3
[2024-03-27T04:12:17.772+0000][0.009s][1][125][debug] Expand the heap. requested expansion amount: 8254390272B expansion amount: 8254390272B
[2024-03-27T04:12:17.772+0000][0.009s][1][125][debug] Running G1 PreTouch with 10 workers for 1968 work units pre-touching 8254390272B.
[2024-03-27T04:12:18.136+0000][0.372s][1][125][debug] Running G1 PreTouch with 10 workers for 31 work units pre-touching 128974848B.
[2024-03-27T04:12:18.141+0000][0.378s][1][125][debug] Running G1 PreTouch with 10 workers for 31 work units pre-touching 128974848B.
[2024-03-27T04:12:18.147+0000][0.384s][1][125][debug] Running G1 PreTouch with 4 workers for 4 work units pre-touching 16121856B.
[2024-03-27T04:12:18.149+0000][0.385s][1][125][debug] Running G1 PreTouch with 4 workers for 4 work units pre-touching 16121856B.
[2024-03-27T04:12:18.152+0000][0.388s][1][125][debug] Running G1 PreTouch with 4 workers for 4 work units pre-touching 16121856B.
[2024-03-27T04:12:18.156+0000][0.392s][1][125][debug] Activate regions [0, 492)
[2024-03-27T04:12:23.057+0000][5.294s][1][140][trace] GC(5) | 317|0x0000000751000000, 0x0000000751000000, 0x0000000752000000|  0%| F|  |TAMS 0x0000000751000000, 0x0000000751000000| Untracked 
[2024-03-27T04:12:23.057+0000][5.294s][1][140][trace] GC(5) | 318|0x0000000752000000, 0x0000000752000000, 0x0000000753000000|  0%| F|  |TAMS 0x0000000752000000, 0x0000000752000000| Untracked 
[2024-03-27T04:12:23.057+0000][5.294s][1][140][trace] GC(5) | 319|0x0000000753000000, 0x0000000753000000, 0x0000000754000000|  0%| F|  |TAMS 0x0000000753000000, 0x0000000753000000| Untracked 
[2024-03-27T04:12:23.057+0000][5.294s][1][140][trace] GC(5) | 320|0x0000000754000000, 0x0000000754000000, 0x0000000755000000|  0%| F|  |TAMS 0x0000000754000000, 0x0000000754000000| Untracked 
[2024-03-27T04:12:23.057+0000][5.294s][1][140][trace] GC(5) | 321|0x0000000755000000, 0x0000000755000000, 0x0000000756000000|  0%| F|  |TAMS 0x0000000755000000, 0x0000000755000000| Untracked 
[2024-03-27T04:12:23.057+0000][5.294s][1][140][trace] GC(5) | 322|0x0000000756000000, 0x0000000756000000, 0x0000000757000000|  0%| F|  |TAMS 0x0000000756000000, 0x0000000756000000| Untracked 
[2024-03-27T04:12:23.057+0000][5.294s][1][140][trace] GC(5) | 323|0x0000000757000000, 0x0000000757000000, 0x0000000758000000|  0%| F|  |TAMS 0x0000000757000000, 0x0000000757000000| Untracked 
[2024-03-27T04:12:23.057+0000][5.294s][1][140][trace] GC(5) | 324|0x0000000758000000, 0x0000000758000000, 0x0000000759000000|  0%| F|  |TAMS 0x0000000758000000, 0x0000000758000000| Untracked 
[2024-03-27T04:12:23.057+0000][5.294s][1][140][trace] GC(5) | 325|0x0000000759000000, 0x0000000759000000, 0x000000075a000000|  0%| F|  |TAMS 0x0000000759000000, 0x0000000759000000| Untracked 
[2024-03-27T04:12:23.057+0000][5.294s][1][140][trace] GC(5) | 326|0x000000075a000000, 0x000000075a000000, 0x000000075b000000|  0%| F|  |TAMS 0x000000075a000000, 0x000000075a000000| Untracked 
[2024-03-27T04:12:23.057+0000][5.294s][1][140][trace] GC(5) | 327|0x000000075b000000, 0x000000075b000000, 0x000000075c000000|  0%| F|  |TAMS 0x000000075b000000, 0x000000075b000000| Untracked 
[2024-03-27T04:12:23.057+0000][5.294s][1][140][trace] GC(5) | 328|0x000000075c000000, 0x000000075c000000, 0x000000075d000000|  0%| F|  |TAMS 0x000000075c000000, 0x000000075c000000| Untracked 
[2024-03-27T04:12:23.057+0000][5.294s][1][140][trace] GC(5) | 329|0x000000075d000000, 0x000000075d000000, 0x000000075e000000|  0%| F|  |TAMS 0x000000075d000000, 0x000000075d000000| Untracked 
[2024-03-27T04:12:23.057+0000][5.294s][1][140][trace] GC(5) | 330|0x000000075e000000, 0x000000075e000000, 0x000000075f000000|  0%| F|  |TAMS 0x000000075e000000, 0x000000075e000000| Untracked 
[2024-03-27T04:12:23.057+0000][5.294s][1][140][trace] GC(5) | 331|0x000000075f000000, 0x000000075f000000, 0x0000000760000000|  0%| F|  |TAMS 0x000000075f000000, 0x000000075f000000| Untracked 
[2024-03-27T04:12:23.057+0000][5.294s][1][140][trace] GC(5) | 332|0x0000000760000000, 0x0000000760000000, 0x0000000761000000|  0%| F|  |TAMS 0x0000000760000000, 0x0000000760000000| Untracked 
[2024-03-27T04:12:23.057+0000][5.294s][1][140][trace] GC(5) | 333|0x0000000761000000, 0x0000000761000000, 0x0000000762000000|  0%| F|  |TAMS 0x0000000761000000, 0x0000000761000000| Untracked 
[2024-03-27T04:12:23.057+0000][5.294s][1][140][trace] GC(5) | 334|0x0000000762000000, 0x0000000762000000, 0x0000000763000000|  0%| F|  |TAMS 0x0000000762000000, 0x0000000762000000| Untracked 
[2024-03-27T04:12:23.057+0000][5.294s][1][140][trace] GC(5) | 335|0x0000000763000000, 0x0000000763000000, 0x0000000764000000|  0%| F|  |TAMS 0x0000000763000000, 0x0000000763000000| Untracked 
[2024-03-27T04:12:23.057+0000][5.294s][1][140][trace] GC(5) | 336|0x0000000764000000, 0x0000000764000000, 0x0000000765000000|  0%| F|  |TAMS 0x0000000764000000, 0x0000000764000000| Untracked 
[2024-03-27T04:12:23.057+0000][5.294s][1][140][trace] GC(5) | 337|0x0000000765000000, 0x0000000765000000, 0x0000000766000000|  0%| F|  |TAMS 0x0000000765000000, 0x0000000765000000| Untracked 
[2024-03-27T04:12:23.057+0000][5.294s][1][140][trace] GC(5) | 338|0x0000000766000000, 0x0000000766000000, 0x0000000767000000|  0%| F|  |TAMS 0x0000000766000000, 0x0000000766000000| Untracked 
[2024-03-27T04:12:23.057+0000][5.294s][1][140][trace] GC(5) | 339|0x0000000767000000, 0x0000000767000000, 0x0000000768000000|  0%| F|  |TAMS 0x0000000767000000, 0x0000000767000000| Untracked 
[2024-03-27T04:12:23.057+0000][5.294s][1][140][trace] GC(5) | 340|0x0000000768000000, 0x0000000768000000, 0x0000000769000000|  0%| F|  |TAMS 0x0000000768000000, 0x0000000768000000| Untracked 
[2024-03-27T04:12:23.057+0000][5.294s][1][140][trace] GC(5) | 341|0x0000000769000000, 0x0000000769000000, 0x000000076a000000|  0%| F|  |TAMS 0x0000000769000000, 0x0000000769000000| Untracked 
[2024-03-27T04:12:23.057+0000][5.294s][1][140][trace] GC(5) | 342|0x000000076a000000, 0x000000076a000000, 0x000000076b000000|  0%| F|  |TAMS 0x000000076a000000, 0x000000076a000000| Untracked 
[2024-03-27T04:12:23.057+0000][5.294s][1][140][trace] GC(5) | 343|0x000000076b000000, 0x000000076b000000, 0x000000076c000000|  0%| F|  |TAMS 0x000000076b000000, 0x000000076b000000| Untracked 
[2024-03-27T04:12:23.057+0000][5.294s][1][140][trace] GC(5) | 344|0x000000076c000000, 0x000000076c000000, 0x000000076d000000|  0%| F|  |TAMS 0x000000076c000000, 0x000000076c000000| Untracked 
[2024-03-27T04:12:23.057+0000][5.294s][1][140][trace] GC(5) | 345|0x000000076d000000, 0x000000076d000000, 0x000000076e000000|  0%| F|  |TAMS 0x000000076d000000, 0x000000076d000000| Untracked 
[2024-03-27T04:12:23.057+0000][5.294s][1][140][trace] GC(5) | 346|0x000000076e000000, 0x000000076e000000, 0x000000076f000000|  0%| F|  |TAMS 0x000000076e000000, 0x000000076e000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 347|0x000000076f000000, 0x000000076f000000, 0x0000000770000000|  0%| F|  |TAMS 0x000000076f000000, 0x000000076f000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 348|0x0000000770000000, 0x0000000770000000, 0x0000000771000000|  0%| F|  |TAMS 0x0000000770000000, 0x0000000770000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 349|0x0000000771000000, 0x0000000771000000, 0x0000000772000000|  0%| F|  |TAMS 0x0000000771000000, 0x0000000771000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 350|0x0000000772000000, 0x0000000772000000, 0x0000000773000000|  0%| F|  |TAMS 0x0000000772000000, 0x0000000772000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 351|0x0000000773000000, 0x0000000773000000, 0x0000000774000000|  0%| F|  |TAMS 0x0000000773000000, 0x0000000773000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 352|0x0000000774000000, 0x0000000774000000, 0x0000000775000000|  0%| F|  |TAMS 0x0000000774000000, 0x0000000774000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 353|0x0000000775000000, 0x0000000775000000, 0x0000000776000000|  0%| F|  |TAMS 0x0000000775000000, 0x0000000775000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 354|0x0000000776000000, 0x0000000776000000, 0x0000000777000000|  0%| F|  |TAMS 0x0000000776000000, 0x0000000776000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 355|0x0000000777000000, 0x0000000777000000, 0x0000000778000000|  0%| F|  |TAMS 0x0000000777000000, 0x0000000777000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 356|0x0000000778000000, 0x0000000778000000, 0x0000000779000000|  0%| F|  |TAMS 0x0000000778000000, 0x0000000778000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 357|0x0000000779000000, 0x0000000779000000, 0x000000077a000000|  0%| F|  |TAMS 0x0000000779000000, 0x0000000779000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 358|0x000000077a000000, 0x000000077a000000, 0x000000077b000000|  0%| F|  |TAMS 0x000000077a000000, 0x000000077a000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 359|0x000000077b000000, 0x000000077b000000, 0x000000077c000000|  0%| F|  |TAMS 0x000000077b000000, 0x000000077b000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 360|0x000000077c000000, 0x000000077c000000, 0x000000077d000000|  0%| F|  |TAMS 0x000000077c000000, 0x000000077c000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 361|0x000000077d000000, 0x000000077d000000, 0x000000077e000000|  0%| F|  |TAMS 0x000000077d000000, 0x000000077d000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 362|0x000000077e000000, 0x000000077e000000, 0x000000077f000000|  0%| F|  |TAMS 0x000000077e000000, 0x000000077e000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 363|0x000000077f000000, 0x000000077f000000, 0x0000000780000000|  0%| F|  |TAMS 0x000000077f000000, 0x000000077f000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 364|0x0000000780000000, 0x0000000780000000, 0x0000000781000000|  0%| F|  |TAMS 0x0000000780000000, 0x0000000780000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 365|0x0000000781000000, 0x0000000781000000, 0x0000000782000000|  0%| F|  |TAMS 0x0000000781000000, 0x0000000781000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 366|0x0000000782000000, 0x0000000782000000, 0x0000000783000000|  0%| F|  |TAMS 0x0000000782000000, 0x0000000782000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 367|0x0000000783000000, 0x0000000783000000, 0x0000000784000000|  0%| F|  |TAMS 0x0000000783000000, 0x0000000783000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 368|0x0000000784000000, 0x0000000784000000, 0x0000000785000000|  0%| F|  |TAMS 0x0000000784000000, 0x0000000784000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 369|0x0000000785000000, 0x0000000785000000, 0x0000000786000000|  0%| F|  |TAMS 0x0000000785000000, 0x0000000785000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 370|0x0000000786000000, 0x0000000786000000, 0x0000000787000000|  0%| F|  |TAMS 0x0000000786000000, 0x0000000786000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 371|0x0000000787000000, 0x0000000787000000, 0x0000000788000000|  0%| F|  |TAMS 0x0000000787000000, 0x0000000787000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 372|0x0000000788000000, 0x0000000788000000, 0x0000000789000000|  0%| F|  |TAMS 0x0000000788000000, 0x0000000788000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 373|0x0000000789000000, 0x0000000789000000, 0x000000078a000000|  0%| F|  |TAMS 0x0000000789000000, 0x0000000789000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 374|0x000000078a000000, 0x000000078a000000, 0x000000078b000000|  0%| F|  |TAMS 0x000000078a000000, 0x000000078a000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 375|0x000000078b000000, 0x000000078b000000, 0x000000078c000000|  0%| F|  |TAMS 0x000000078b000000, 0x000000078b000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 376|0x000000078c000000, 0x000000078c000000, 0x000000078d000000|  0%| F|  |TAMS 0x000000078c000000, 0x000000078c000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 377|0x000000078d000000, 0x000000078d000000, 0x000000078e000000|  0%| F|  |TAMS 0x000000078d000000, 0x000000078d000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 378|0x000000078e000000, 0x000000078e000000, 0x000000078f000000|  0%| F|  |TAMS 0x000000078e000000, 0x000000078e000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 379|0x000000078f000000, 0x000000078f000000, 0x0000000790000000|  0%| F|  |TAMS 0x000000078f000000, 0x000000078f000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 380|0x0000000790000000, 0x0000000790000000, 0x0000000791000000|  0%| F|  |TAMS 0x0000000790000000, 0x0000000790000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 381|0x0000000791000000, 0x0000000791000000, 0x0000000792000000|  0%| F|  |TAMS 0x0000000791000000, 0x0000000791000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 382|0x0000000792000000, 0x0000000792000000, 0x0000000793000000|  0%| F|  |TAMS 0x0000000792000000, 0x0000000792000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 383|0x0000000793000000, 0x0000000793000000, 0x0000000794000000|  0%| F|  |TAMS 0x0000000793000000, 0x0000000793000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 384|0x0000000794000000, 0x0000000794000000, 0x0000000795000000|  0%| F|  |TAMS 0x0000000794000000, 0x0000000794000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 385|0x0000000795000000, 0x0000000795000000, 0x0000000796000000|  0%| F|  |TAMS 0x0000000795000000, 0x0000000795000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 386|0x0000000796000000, 0x0000000796000000, 0x0000000797000000|  0%| F|  |TAMS 0x0000000796000000, 0x0000000796000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 387|0x0000000797000000, 0x0000000797000000, 0x0000000798000000|  0%| F|  |TAMS 0x0000000797000000, 0x0000000797000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 388|0x0000000798000000, 0x0000000798000000, 0x0000000799000000|  0%| F|  |TAMS 0x0000000798000000, 0x0000000798000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 389|0x0000000799000000, 0x0000000799000000, 0x000000079a000000|  0%| F|  |TAMS 0x0000000799000000, 0x0000000799000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 390|0x000000079a000000, 0x000000079a000000, 0x000000079b000000|  0%| F|  |TAMS 0x000000079a000000, 0x000000079a000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 391|0x000000079b000000, 0x000000079b000000, 0x000000079c000000|  0%| F|  |TAMS 0x000000079b000000, 0x000000079b000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 392|0x000000079c000000, 0x000000079c000000, 0x000000079d000000|  0%| F|  |TAMS 0x000000079c000000, 0x000000079c000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 393|0x000000079d000000, 0x000000079d000000, 0x000000079e000000|  0%| F|  |TAMS 0x000000079d000000, 0x000000079d000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 394|0x000000079e000000, 0x000000079e000000, 0x000000079f000000|  0%| F|  |TAMS 0x000000079e000000, 0x000000079e000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 395|0x000000079f000000, 0x000000079f000000, 0x00000007a0000000|  0%| F|  |TAMS 0x000000079f000000, 0x000000079f000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 396|0x00000007a0000000, 0x00000007a0000000, 0x00000007a1000000|  0%| F|  |TAMS 0x00000007a0000000, 0x00000007a0000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 397|0x00000007a1000000, 0x00000007a1000000, 0x00000007a2000000|  0%| F|  |TAMS 0x00000007a1000000, 0x00000007a1000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 398|0x00000007a2000000, 0x00000007a2000000, 0x00000007a3000000|  0%| F|  |TAMS 0x00000007a2000000, 0x00000007a2000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 399|0x00000007a3000000, 0x00000007a3000000, 0x00000007a4000000|  0%| F|  |TAMS 0x00000007a3000000, 0x00000007a3000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 400|0x00000007a4000000, 0x00000007a4000000, 0x00000007a5000000|  0%| F|  |TAMS 0x00000007a4000000, 0x00000007a4000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 401|0x00000007a5000000, 0x00000007a5000000, 0x00000007a6000000|  0%| F|  |TAMS 0x00000007a5000000, 0x00000007a5000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 402|0x00000007a6000000, 0x00000007a6000000, 0x00000007a7000000|  0%| F|  |TAMS 0x00000007a6000000, 0x00000007a6000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 403|0x00000007a7000000, 0x00000007a7000000, 0x00000007a8000000|  0%| F|  |TAMS 0x00000007a7000000, 0x00000007a7000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 404|0x00000007a8000000, 0x00000007a8000000, 0x00000007a9000000|  0%| F|  |TAMS 0x00000007a8000000, 0x00000007a8000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 405|0x00000007a9000000, 0x00000007a9000000, 0x00000007aa000000|  0%| F|  |TAMS 0x00000007a9000000, 0x00000007a9000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 406|0x00000007aa000000, 0x00000007aa000000, 0x00000007ab000000|  0%| F|  |TAMS 0x00000007aa000000, 0x00000007aa000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 407|0x00000007ab000000, 0x00000007ab000000, 0x00000007ac000000|  0%| F|  |TAMS 0x00000007ab000000, 0x00000007ab000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 408|0x00000007ac000000, 0x00000007ac000000, 0x00000007ad000000|  0%| F|  |TAMS 0x00000007ac000000, 0x00000007ac000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 409|0x00000007ad000000, 0x00000007ad000000, 0x00000007ae000000|  0%| F|  |TAMS 0x00000007ad000000, 0x00000007ad000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 410|0x00000007ae000000, 0x00000007ae000000, 0x00000007af000000|  0%| F|  |TAMS 0x00000007ae000000, 0x00000007ae000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 411|0x00000007af000000, 0x00000007af000000, 0x00000007b0000000|  0%| F|  |TAMS 0x00000007af000000, 0x00000007af000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 412|0x00000007b0000000, 0x00000007b0000000, 0x00000007b1000000|  0%| F|  |TAMS 0x00000007b0000000, 0x00000007b0000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 413|0x00000007b1000000, 0x00000007b1000000, 0x00000007b2000000|  0%| F|  |TAMS 0x00000007b1000000, 0x00000007b1000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 414|0x00000007b2000000, 0x00000007b2000000, 0x00000007b3000000|  0%| F|  |TAMS 0x00000007b2000000, 0x00000007b2000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 415|0x00000007b3000000, 0x00000007b3000000, 0x00000007b4000000|  0%| F|  |TAMS 0x00000007b3000000, 0x00000007b3000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 416|0x00000007b4000000, 0x00000007b4000000, 0x00000007b5000000|  0%| F|  |TAMS 0x00000007b4000000, 0x00000007b4000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 417|0x00000007b5000000, 0x00000007b5000000, 0x00000007b6000000|  0%| F|  |TAMS 0x00000007b5000000, 0x00000007b5000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 418|0x00000007b6000000, 0x00000007b6000000, 0x00000007b7000000|  0%| F|  |TAMS 0x00000007b6000000, 0x00000007b6000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 419|0x00000007b7000000, 0x00000007b7000000, 0x00000007b8000000|  0%| F|  |TAMS 0x00000007b7000000, 0x00000007b7000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 420|0x00000007b8000000, 0x00000007b8000000, 0x00000007b9000000|  0%| F|  |TAMS 0x00000007b8000000, 0x00000007b8000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 421|0x00000007b9000000, 0x00000007b9000000, 0x00000007ba000000|  0%| F|  |TAMS 0x00000007b9000000, 0x00000007b9000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 422|0x00000007ba000000, 0x00000007ba000000, 0x00000007bb000000|  0%| F|  |TAMS 0x00000007ba000000, 0x00000007ba000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.294s][1][140][trace] GC(5) | 423|0x00000007bb000000, 0x00000007bb000000, 0x00000007bc000000|  0%| F|  |TAMS 0x00000007bb000000, 0x00000007bb000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.295s][1][140][trace] GC(5) | 424|0x00000007bc000000, 0x00000007bc000000, 0x00000007bd000000|  0%| F|  |TAMS 0x00000007bc000000, 0x00000007bc000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.295s][1][140][trace] GC(5) | 425|0x00000007bd000000, 0x00000007bd000000, 0x00000007be000000|  0%| F|  |TAMS 0x00000007bd000000, 0x00000007bd000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.295s][1][140][trace] GC(5) | 426|0x00000007be000000, 0x00000007be000000, 0x00000007bf000000|  0%| F|  |TAMS 0x00000007be000000, 0x00000007be000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.295s][1][140][trace] GC(5) | 427|0x00000007bf000000, 0x00000007bf000000, 0x00000007c0000000|  0%| F|  |TAMS 0x00000007bf000000, 0x00000007bf000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.295s][1][140][trace] GC(5) | 428|0x00000007c0000000, 0x00000007c0000000, 0x00000007c1000000|  0%| F|  |TAMS 0x00000007c0000000, 0x00000007c0000000| Untracked 
[2024-03-27T04:12:23.058+0000][5.295s][1][140][trace] GC(5) | 429|0x00000007c1000000, 0x00000007c1000000, 0x00000007c2000000|  0%| F|  |TAMS 0x00000007c1000000, 0x00000007c1000000| Untracked 
